Book Id,Title,Author,Author l-f,Additional Authors,ISBN,ISBN13,My Rating,Average Rating,Publisher,Binding,Number of Pages,Year Published,Original Publication Year,Date Read,Date Added,Bookshelves,Bookshelves with positions,Exclusive Shelf,My Review,Spoiler,Private Notes,Read Count,Owned Copies
153747,"Moby-Dick or, The Whale",Herman Melville,"Melville, Herman","Andrew Delbanco, Tom Quirk","=""0142437247""","=""9780142437247""",0,3.56,Penguin Classics ,Paperback,720,2003,1851,,2017/08/01,stopped-reading,stopped-reading (#15),stopped-reading,,,,0,0
40445,"Altered Carbon (Takeshi Kovacs, #1)",Richard K. Morgan,"Morgan, Richard K.",,"=""0345457692""","=""9780345457691""",3,4.04,Del Rey / Ballantine Books,Mass Market Paperback,526,2006,2002,,2015/07/14,,,read,,,,1,0
156785,Diaspora,Greg Egan,"Egan, Greg",Bernhard Kempen,"=""3453161815""","=""9783453161818""",4,4.10,Heyne,Paperback,443,2000,1997,2015/11/16,2015/07/14,"favorites, ai","favorites (#8), ai (#28)",read,,,,1,0
56829,Hackers: Heroes of the Computer Revolution,Steven Levy,"Levy, Steven",,"=""0141000511""","=""9780141000510""",5,4.16,Penguin Books,Paperback,464,2001,1984,,2016/02/02,favorites,favorites (#7),read,,,,1,0
39000,Six Frigates: The Epic History of the Founding of the U. S. Navy,Ian W. Toll,"Toll, Ian W.",,"=""0393058476""","=""9780393058475""",5,4.38,W. W. Norton & Company,Hardcover,560,2006,2006,,2012/10/06,favorites,favorites (#6),read,,,,1,0
636223,Ice,Anna Kavan,"Kavan, Anna",,"=""0720612683""","=""9780720612684""",5,3.64,Peter Owen Publishers,Paperback,158,2016,1967,2016/07/04,2016/06/16,favorites,favorites (#5),read,"It's really hard to think about this book, because I think about books and ideas through context with others, and this book does seem to stand apart. Here are some very shallow attempts at connexion with things I know. The madness of the story was captivating, coming on heavy at the beginning, and lightening lightly as the story went on. The intertwining of the narrator and the girl, and the narrator and the warden was so incredibly difficult, dynamic and realistic, casting light onto emotions which are at the edge of many of our worlds from about a mile away from the edge. The ice coming in was interminable, the pace and fear constant, which was beautiful, the franticness of the characters was justified and not overplayed. This was a work of poetry and of human relation more than technology. <br/><br/>I want to be able to find motifs, and there were, but naming them or analyzing the story too deeply is something which I want to confine to my thoughts, if just because this story is meant to be a mystery. Read the end nice and carefully. ",,,1,0
7126,The Count of Monte Cristo,Alexandre Dumas,"Dumas, Alexandre",Robin Buss,"=""0140449264""","=""9780140449266""",5,4.32,Penguin Classics,Paperback,1276,2003,1844,,2013/06/08,favorites,favorites (#4),read,,,,1,0
4407,"American Gods (American Gods, #1)",Neil Gaiman,"Gaiman, Neil",,"=""""","=""""",5,4.10,Headline Review,Paperback,635,2005,2001,,2015/12/06,,,read,,,,1,0
827,"The Diamond Age: Or, a Young Lady's Illustrated Primer",Neal Stephenson,"Stephenson, Neal",,"=""0553380966""","=""9780553380965""",5,4.16,Spectra,Paperback,499,2000,1995,,2013/06/08,favorites,favorites (#3),read,,,,1,0
223380,Stories of Your Life and Others,Ted Chiang,"Chiang, Ted",,"=""0330426648""","=""9780330426640""",5,4.25,Small Beer Press,ebook,281,2010,2002,2016/03/21,2016/03/07,favorites,favorites (#2),read,,,,1,0
528985,She Comes First: The Thinking Man's Guide to Pleasuring a Woman,Ian Kerner,"Kerner, Ian",,"=""0060538252""","=""9780060538255""",0,4.08,William Morrow,Hardcover,228,2004,2004,,2016/10/31,stopped-reading,stopped-reading (#14),stopped-reading,,,,0,0
23011894,Swallow the Sky: A Space Opera,Chris     Mead,"Mead, Chris",Derek Smith,"=""""","=""""",0,4.12,,Kindle Edition,340,2015,2014,,2017/08/01,to-read,to-read (#40),to-read,,,,0,0
1842,"Guns, Germs, and Steel: The Fates of Human Societies",Jared Diamond,"Diamond, Jared",,"=""0739467352""","=""9780739467350""",3,4.04,W.W. Norton & Company,Paperback,498,2005,1997,,2012/10/06,stopped-reading,stopped-reading (#5),stopped-reading,,,,0,0
6984678,A Game of Thrones (A Song of Ice and Fire #1),George R.R. Martin,"Martin, George R.R.",,"=""""","=""""",3,4.45,Bantam,ebook,780,2003,1996,,2012/11/01,stopped-reading,stopped-reading (#2),stopped-reading,,,,0,0
840278,"Eon (The Way, #1)",Greg Bear,"Bear, Greg",,"=""0812520475""","=""9780812520477""",4,3.88,Tor Science Fiction,Mass Market Paperback,504,1991,1985,,2016/06/13,,,read,,,,1,0
640565,The Book of Chuang Tzu,Zhuangzi,"Zhuangzi, Zhuangzi","Burton Watson, Martin Palmer, Elizabeth Breuilly","=""0140194886""","=""9780140194883""",0,4.35,Arkana,Paperback,320,1996,-350,,2017/07/21,to-read,to-read (#38),to-read,,,,0,0
19534,The Brothers K,David James Duncan,"Duncan, David James",,"=""055337849X""","=""9780553378498""",0,4.39,Dial Press Trade Paperback,Paperback,645,1996,1992,,2017/07/12,to-read,to-read (#37),to-read,,,,0,0
26114545,"Too Like the Lightning (Terra Ignota, #1)",Ada Palmer,"Palmer, Ada",,"=""0765378000""","=""9780765378002""",0,3.81,Tor Books,Hardcover,432,2016,2016,,2017/06/21,to-read,to-read (#36),to-read,,,,0,0
767171,The Rise and Fall of the Third Reich: A History of Nazi Germany,William L. Shirer,"Shirer, William L.",,"=""0671728687""","=""9780671728687""",4,4.22,Simon & Schuster,Mass Market Paperback,1147,1990,1960,2017/06/12,2016/03/07,,,read,"So this book took me around 6 months to read on audiobook mostly, while driving mostly. I also skipped the equivalent of 2 chapters towards the end. I half read this to prove to myself that I could still finish giant nonfiction books, and half because it was damn interesting. My purpose for reading it was to find insight into how Nazis made decisions and justified them, and I think this goal was not a perfect fit for this book. The initial chapters on Hitler's initial rise were certainly eye opening, but I read those so long ago I barely remember the content. The majority of the book is a surprisingly surface-deep overview of the logistics of the war. I really wish it skipped slightly over being fully comprehensive of every little happening of the war and explored a bunch of actions more fully, but that was obviously not this books aim. I rated it a 4/5 stars because it excels at what it is, which is being the definitive overview of the entire war, however for my uses I wish I had read something different. The first third of the book is definitely the best part, as it focuses on specific people the most. ",,,1,0
5693,Selected Stories of Anton Chekhov,Anton Chekhov,"Chekhov, Anton","Richard Pevear, Larissa Volokhonsky","=""0553381008""","=""9780553381009""",0,4.37,Modern Library,Paperback,467,2000,1903,,2017/05/08,to-read,to-read (#35),to-read,,,,0,0
49011,The Bloody Chamber and Other Stories,Angela Carter,"Carter, Angela",,"=""014017821X""","=""9780140178210""",0,3.90,Penguin Books,Paperback,128,1990,1979,,2017/05/08,to-read,to-read (#34),to-read,,,,0,0
17471298,Quantum Computing Since Democritus,Scott Aaronson,"Aaronson, Scott",,"=""0521199565""","=""9780521199568""",0,4.16,Cambridge University Press,Paperback,370,2013,2013,,2017/05/08,to-read,to-read (#33),to-read,,,,0,0
6142482,Elements of Programming,Alexander Stepanov,"Stepanov, Alexander",Paul McJones,"=""032163537X""","=""9780321635372""",0,3.97,Addison-Wesley Professional,Hardcover,262,2009,2009,,2017/05/08,to-read,to-read (#32),to-read,,,,0,0
7090,The Soul of a New Machine,Tracy Kidder,"Kidder, Tracy",,"=""0316491977""","=""9780316491976""",0,4.12,Back Bay Books,Paperback,293,2000,1981,,2017/05/08,to-read,to-read (#31),to-read,,,,0,0
2819368,Pump Six and Other Stories,Paolo Bacigalupi,"Bacigalupi, Paolo",,"=""159780133X""","=""9781597801331""",0,4.04,Night Shade Books,Hardcover,239,2008,2008,,2017/05/08,to-read,to-read (#30),to-read,,,,0,0
208245,Programming & Metaprogramming in the Human Biocomputer: Theory & Experiments,John C. Lilly,"Lilly, John C.",,"=""051752757X""","=""9780517527573""",0,4.08,Three Rivers Press/Julian Press,Paperback,160,1987,1968,,2017/04/28,to-read,to-read (#29),to-read,,,,0,0
483485,Vehicles: Experiments in Synthetic Psychology,Valentino Braitenberg,"Braitenberg, Valentino",,"=""0262521121""","=""9780262521123""",0,4.41,Bradford Books,Paperback,168,1986,1984,,2017/04/05,to-read,to-read (#28),to-read,,,,0,0
460984,On Growth and Form,D'Arcy Wentworth Thompson,"Thompson, D'Arcy Wentworth",John Tyler Bonner,"=""""","=""""",0,4.14,Cambridge University Press,Paperback,368,1992,1917,,2017/04/05,"to-read, ai","to-read (#27), ai (#15)",to-read,,,,0,0
14686,The King of Elfland's Daughter,Lord Dunsany,"Dunsany, Lord",Neil Gaiman,"=""034543191X""","=""9780345431912""",0,3.81,Del Rey,Paperback,240,1999,1924,,2017/03/19,to-read,to-read (#26),to-read,,,,0,0
12887497,Silently and Very Fast,Catherynne M. Valente,"Valente, Catherynne M.",,"=""1936896001""","=""9781936896004""",0,4.08,WSFA Press,Hardcover,127,2011,2011,,2017/03/11,to-read,to-read (#25),to-read,,,,0,0
32081,"Albion's Seed: Four British Folkways in America (America: A Cultural History, Vol. I)",David Hackett Fischer,"Fischer, David Hackett",,"=""0195069056""","=""9780195069051""",0,4.37,Oxford University Press,Paperback,946,1989,1989,,2017/03/11,to-read,to-read (#24),to-read,,,,0,0
25843133,By Bear Bones,Vasexandros,"Vasexandros, Vasexandros",,"=""""","=""""",0,4.58,,Kindle Edition,484,2015,2015,,2016/06/15,stopped-reading,stopped-reading (#13),stopped-reading,,,,0,0
22613,Simulacra and Simulation,Jean Baudrillard,"Baudrillard, Jean",Sheila Faria Glaser,"=""0472065211""","=""9780472065219""",0,4.00,University of Michigan Press,Paperback,164,1994,1981,,2017/03/02,"to-read, ai","to-read (#23), ai (#14)",to-read,,,,0,0
1127842,Most Secret War,R.V. Jones,"Jones, R.V.",,"=""185326699X""","=""9781853266997""",0,4.37,Wordsworth Editions,Paperback,556,1998,1978,,2017/01/19,to-read,to-read (#22),to-read,,,,0,0
580257,The Plausibility of Life: Resolving Darwin's Dilemma,Marc W. Kirschner,"Kirschner, Marc W.","John C. Gerhart, John Norton","=""0300119771""","=""9780300119770""",0,4.06,Yale University Press,Paperback,336,2006,2005,,2017/01/19,to-read,to-read (#21),to-read,,,,0,0
28495,Sculpting in Time,Andrei Tarkovsky,"Tarkovsky, Andrei",Kitty Hunter-Blair,"=""0292776241""","=""9780292776241""",0,4.50,University of Texas Press,Paperback,254,1989,1984,,2017/01/12,to-read,to-read (#20),to-read,,,,0,0
16132796,The Use of Knowledge in Society,Friedrich A. Hayek,"Hayek, Friedrich A.",,"=""""","=""""",0,4.38,,Unknown Binding,17,1945,1945,,2016/12/16,to-read,to-read (#19),to-read,,,,0,0
81941,Effortless Mastery: Liberating the Master Musician Within,Kenny Werner,"Werner, Kenny",,"=""156224003X""","=""9781562240035""",0,4.22,Alfred Music,Paperback,192,1998,1996,,2016/12/07,to-read,to-read (#18),to-read,,,,0,0
1514213,The Practice and Science of Drawing (Dover Art Instruction),Harold Speed,"Speed, Harold",,"=""0486228703""","=""9780486228709""",0,4.09,Dover Publications,Paperback,296,1972,1913,,2016/12/07,to-read,to-read (#17),to-read,,,,0,0
9491855,"Why the West Rules—for Now: The Patterns of History, and What They Reveal About the Future",Ian Morris,"Morris, Ian",,"=""1429977043""","=""9781429977043""",0,4.11,"Farrar, Straus and Giroux",Kindle Edition,1162,2025,2010,,2016/12/05,to-read,to-read (#16),to-read,,,,0,0
1149204,"The Concepts and Practice of Mathematical Finance (Mathematics, Finance and Risk, Series Number 1)",Mark S. Joshi,"Joshi, Mark S.",,"=""0521823552""","=""9780521823555""",0,4.16,Cambridge University Press,Hardcover,492,2004,2003,,2016/10/23,to-read,to-read (#15),to-read,,,,0,0
167056,Carlucci 3-in-1,Richard Paul Russo,"Russo, Richard Paul",,"=""0441010547""","=""9780441010547""",0,4.09,Ace,Paperback,624,2003,2003,,2016/10/02,to-read,to-read (#14),to-read,,,,0,0
60929,"Dawn (Xenogenesis, #1)",Octavia E. Butler,"Butler, Octavia E.",,"=""0446603775""","=""9780446603775""",4,4.15,Warner Books,Paperback,248,1997,1987,2016/09/21,2016/06/23,,,read,"First the bad:<br/>Her writing flow was abrupt very often<br/>The book was stiflingly talky<br/>There was no confusion about how things were, no intrigue<br/>We didn't get an even indirect or casual feeling for how any of the non-main characters changed or how they thought. <br/>The aliens were too human. <br/>The author explained away directly concepts which she didn't want to give reasons for, such as the revoltingness of the aliens<br/>The setting didn't come alive in any way, the change in setting didn't feel at all abrupt<br/>It all felt too much like a god damn dream<br/><br/>The good:<br/>Interesting alien concepts. <br/>Organic cross-species relationships<br/>Organic intra-species relationships<br/>The author obviously put a lot of thought into the giving of information to the reader<br/>Ship concepts were dope. <br/>All Lilith's decisions, and everybody's, seemed totally justified. <br/><br/>Conclusion:<br/>This book would have gotten a 3, because there was wonderful things and really annoying things in about equal quantities, but what really made me enjoy the book was that the pace, after the first part of the book, made the reader want to keep reading, and figure out what in the end would happen to the brood. This book is firmly in the modern science fiction genre, but it's darkness and uniqueness of concepts are what set it apart, as well as it's treatment of feelings. ",,,1,0
3828902,Thinking In Systems: A Primer,Donella H. Meadows,"Meadows, Donella H.",Diana Wright,"=""1603580557""","=""9781603580557""",0,4.19,Chelsea Green Publishing,Paperback,218,2008,2008,,2016/01/24,"stopped-reading, ai","stopped-reading (#11), ai (#23)",stopped-reading,,,,0,0
68494,"Perdido Street Station (New Crobuzon, #1)",China Miéville,"Miéville, China",,"=""0345459407""","=""9780345459404""",0,3.98,Ballantine Del Rey,Mass Market Paperback,710,2003,2000,,2015/11/23,stopped-reading,stopped-reading (#10),stopped-reading,,,,0,0
156784,Permutation City,Greg Egan,"Egan, Greg",,"=""006105481X""","=""9780061054815""",4,4.05,HarperPrism,Mass Market Paperback,352,1995,1994,2016/08/12,2015/07/14,,,read,"Really really fun concepts all over, specifically more in the beginning half of the book. As always, Egan's concepts outpace his characters, who ended up falling fairly flat. What was mildly disappointing in this book as well was that Egan himself didn't believe his concept for the self perpetuating universe was possible, and deliberately hand-waved over the main reason why it was not. Still very fun. <br/><br/>If you want the basic ideas, theres a good essay by Moravec called Consciousness, Existence, and Something Else which I can't Remember. That essay is truly a mindbender.",,,1,0
837037,Robot: Mere Machine to Transcendent Mind,Hans Moravec,"Moravec, Hans",,"=""0195136306""","=""9780195136302""",0,4.07,Oxford University Press,Paperback,240,2000,1998,,2016/07/30,"to-read, ai","to-read (#13), ai (#13)",to-read,,,,0,0
304813,Mindplayers,Pat Cadigan,"Cadigan, Pat",,"=""""","=""""",0,3.76,Gollancz,Hardcover,288,1988,1987,,2016/07/18,to-read,to-read (#12),to-read,,,,0,0
4381,Fahrenheit 451,Ray Bradbury,"Bradbury, Ray",,"=""0307347974""","=""9780307347978""",2,3.97,DeBolsillo,Mass Market Paperback,158,2004,1953,,2013/06/08,stopped-reading,stopped-reading (#7),stopped-reading,,,,0,0
11084145,Steve Jobs,Walter Isaacson,"Isaacson, Walter",,"=""1451648537""","=""9781451648539""",0,4.16,Simon & Schuster,Hardcover,630,2011,2011,,2016/07/15,stopped-reading,stopped-reading (#9),stopped-reading,,,,0,0
4671,The Great Gatsby,F. Scott Fitzgerald,"Fitzgerald, F. Scott",,"=""0743273567""","=""9780743273565""",4,3.93,Scribner,Paperback,180,1925,1925,,2012/10/06,,,read,,,,1,0
24113,"Gödel, Escher, Bach: An Eternal Golden Braid",Douglas R. Hofstadter,"Hofstadter, Douglas R.",,"=""0465026567""","=""9780465026562""",4,4.29,Basic Books,Paperback,777,1999,1979,,2016/07/15,,,read,,,,1,0
23444482,"The Traitor Baru Cormorant (The Masquerade, #1)",Seth Dickinson,"Dickinson, Seth",,"=""0765380722""","=""9780765380722""",5,4.04,Tor Books / Tom Doherty Associates ,Hardcover,399,2015,2015,2016/07/04,2016/03/07,,,read,,,,1,0
517329,"Walk to the End of the World (Holdfast Chronicles, #1)",Suzy McKee Charnas,"Charnas, Suzy McKee",,"=""0345256611""","=""9780345256614""",0,3.56,Del Rey,Mass Market Paperback,214,1977,1974,,2016/06/16,to-read,to-read (#11),to-read,,,,0,0
384579,Non-Stop,Brian W. Aldiss,"Aldiss, Brian W.",,"=""1585676837""","=""9781585676835""",0,3.89,Overlook Books,Paperback,241,2005,1958,,2016/06/16,to-read,to-read (#10),to-read,,,,0,0
218427,"Gateway (Heechee Saga, #1)",Frederik Pohl,"Pohl, Frederik",,"=""0345475836""","=""9780345475831""",0,4.06,Del Rey,Paperback,278,2004,1977,,2016/06/15,to-read,to-read (#9),to-read,,,,0,0
100365,"The Mote in God's Eye (Moties, #1)",Larry Niven,"Niven, Larry",Jerry Pournelle,"=""156865054X""","=""9781568650548""",0,4.07,Spectrum Literary Agency,ebook,596,2011,1974,,2016/06/15,to-read,to-read (#8),to-read,,,,0,0
76778,The Martian Chronicles,Ray Bradbury,"Bradbury, Ray",Michael Whelan,"=""0553278223""","=""9780553278224""",0,4.16,Bantam/Spectra,Mass Market Paperback,182,1984,1950,,2016/06/15,stopped-reading,stopped-reading (#8),stopped-reading,,,,0,0
112537,"Rendezvous with Rama (Rama, #1)",Arthur C. Clarke,"Clarke, Arthur C.",,"=""1857231589""","=""9781857231588""",0,4.12,,Paperback,243,2000,1973,,2016/06/15,,,read,,,,1,0
